Rxn name	Rxn description	Formula	Gene-reaction association	Reversible	LB	UB	Objective
PROSTGI2t	Prostaglandin I2 transport	hco3[c] + prostgi2[e]  <=> hco3[e] + prostgi2[c] 		1	-1000.00	1000.00	  0.00
PROSTGI2tr	Prostaglandin I2 transport (ER)	prostgi2[c]  <=> prostgi2[r] 		1	-1000.00	1000.00	  0.00
PROt4	Na+/Proline-L symporter	na1[e] + pro_L[e]  -> na1[c] + pro_L[c] 	(55089.1) or (81539.1) or (54407.1)	0	  0.00	1000.00	  0.00
PRPNCOAHYDm	Propenoyl-CoA hydrolase (m)	h2o[m] + prpncoa[m]  -> 3hpcoa[m] 	(1892.1) or (3030.1) and (3032.1) or (549.1)	0	  0.00	1000.00	  0.00
PRPPS	phosphoribosylpyrophosphate synthetase	atp[c] + r5p[c]  <=> h[c] + amp[c] + prpp[c] 	(221823.2) or (5631.1) or (221823.1) or (5634.1)	1	-1000.00	1000.00	  0.00
PSERT	phosphoserine transaminase	glu_L[c] + 3php[c]  -> h[c] + akg[c] + pser_L[c] 	(29968.1) or (29968.2)	0	  0.00	1000.00	  0.00
PSP_L	phosphoserine phosphatase (L-serine)	h2o[c] + h[c] + pser_L[c]  -> pi[c] + ser_L[c] 	(8781.1) or (5723.1)	0	  0.00	1000.00	  0.00
PSSA1_hs	Phosphatidylserine synthase homo sapiens	ser_L[c] + pchol_hs[c]  <=> chol[c] + ps_hs[c] 	(9791.1)	1	-1000.00	1000.00	  0.00
PSSA2_hs	Phosphatidylserine synthase homo sapiens	ser_L[c] + pe_hs[c]  <=> etha[c] + ps_hs[c] 	(81490.1)	1	-1000.00	1000.00	  0.00
PSt3	phosphatidylserine transport	ps_hs[e]  <=> ps_hs[c] 		1	-1000.00	1000.00	  0.00
PTDCACRNCPT1	carnitine fatty-acyl transferase	crn[c] + ptdcacoa[c]  -> coa[c] + ptdcacrn[c] 	(1375.1) or (1375.4) or (1375.3) or (1374.1) or (126129.1) or (1375.2)	0	  0.00	1000.00	  0.00
PTDCACRNCPT2	pentadecanoate transport into the mitochondria	coa[m] + ptdcacrn[m]  -> crn[m] + ptdcacoa[m] 	(1376.1)	0	  0.00	1000.00	  0.00
PTDCACRNt	pentadecanoate transport into the mitochondria	ptdcacrn[c]  -> ptdcacrn[m] 	(788.1)	0	  0.00	1000.00	  0.00
PTDCAt	fatty acid transport via diffusion	ptdca[e]  <=> ptdca[c] 		1	-1000.00	1000.00	  0.00
PTE3x	peroxisomal acyl-CoA thioesterase	h2o[x] + pristcoa[x]  -> h[x] + coa[x] + prist[x] 	(10965.1)	0	  0.00	1000.00	  0.00
PTE4x	peroxisomal acyl-CoA thioesterase	h2o[x] + phytcoa[x]  -> h[x] + coa[x] + phyt[x] 	(10965.1)	0	  0.00	1000.00	  0.00
PTPAT	Phosphopantetheine adenylyltransferase (EC 2.7.7.3)	atp[c] + h[c] + pan4p[c]  <=> ppi[c] + dpcoa[c] 	(80347.1)	1	  0.00	1000.00	  0.00
PUNP1	purine-nucleoside phosphorylase (Adenosine)	pi[c] + adn[c]  <=> ade[c] + r1p[c] 	(4860.1)	1	-1000.00	1000.00	  0.00
PUNP2	purine-nucleoside phosphorylase (Deoxyadenosine)	pi[c] + dad_2[c]  <=> 2dr1p[c] + ade[c] 	(4860.1)	1	-1000.00	1000.00	  0.00
PUNP3	purine-nucleoside phosphorylase (Guanosine)	pi[c] + gsn[c]  <=> gua[c] + r1p[c] 	(4860.1)	1	-1000.00	1000.00	  0.00
PUNP4	purine-nucleoside phosphorylase (Deoxyguanosine)	pi[c] + dgsn[c]  <=> 2dr1p[c] + gua[c] 	(4860.1)	1	-1000.00	1000.00	  0.00
PUNP5	purine-nucleoside phosphorylase (Inosine)	pi[c] + ins[c]  <=> hxan[c] + r1p[c] 	(4860.1)	1	-1000.00	1000.00	  0.00
PUNP6	purine-nucleoside phosphorylase (Deoxyinosine)	pi[c] + din[c]  <=> 2dr1p[c] + hxan[c] 	(4860.1)	1	-1000.00	1000.00	  0.00
PUNP7	purine-nucleoside phosphorylase (Xanthosine)	pi[c] + xtsn[c]  <=> xan[c] + r1p[c] 	(4860.1)	1	-1000.00	1000.00	  0.00
PVD3	Previtamin D3 formation	7dhchsterol[c]  <=> pd3[c] 		1	-1000.00	1000.00	  0.00
PYAM5POr	pyridoxamine 5'-phosphate oxidase	h2o[c] + o2[c] + pyam5p[c]  <=> h2o2[c] + nh4[c] + pydx5p[c] 	(55163.1)	1	  0.00	1000.00	  0.00
PYDAMK	pyridoxamine kinase	atp[c] + pydam[c]  -> adp[c] + h[c] + pyam5p[c] 	(8566.1)	0	  0.00	1000.00	  0.00
PYDAMtr	pyridoxamine transport via diffusion	pydam[e]  <=> pydam[c] 		1	-1000.00	1000.00	  0.00
PYDXDH	pyridoxal dehydrogenase	h2o[c] + o2[c] + pydx[c]  -> h2o2[c] + 4pyrdx[c] 	(316.1)	0	  0.00	1000.00	  0.00
PYDXK	pyridoxal kinase	atp[c] + pydx[c]  -> adp[c] + h[c] + pydx5p[c] 	(8566.1)	0	  0.00	1000.00	  0.00
PYDXNK	pyridoxine kinase	atp[c] + pydxn[c]  -> adp[c] + h[c] + pdx5p[c] 	(8566.1)	0	  0.00	1000.00	  0.00
PYDXNtr	pyridoxine transport via diffusion	pydxn[e]  <=> pydxn[c] 		1	-1000.00	1000.00	  0.00
PYDXPP	Pyridoxal 5-phosphate phosphatase	h2o[c] + pydx5p[c]  -> pi[c] + pydx[c] 	(57026.1)	0	  0.00	1000.00	  0.00
PYDXtr	Pyridoxal transport	pydx[e]  <=> pydx[c] 		1	-1000.00	1000.00	  0.00
PYK	pyruvate kinase	adp[c] + h[c] + pep[c]  -> atp[c] + pyr[c] 	(5315.2) or (5313.2) or (5315.3) or (5313.1) or (113452.1) or (5315.1)	0	  0.00	1000.00	  0.00
PYNP2r	pyrimidine-nucleoside phosphorylase (uracil)	pi[c] + uri[c]  <=> ura[c] + r1p[c] 	(7378.2) or (151531.1) or (7378.1)	1	-1000.00	1000.00	  0.00
PYRt2m	pyruvate mitochondrial transport via proton symport	h[c] + pyr[c]  <=> h[m] + pyr[m] 	(6566.1)	1	-1000.00	1000.00	  0.00
PYRt2p	pyruvate peroxisomal transport via proton symport	h[c] + pyr[c]  <=> h[x] + pyr[x] 	(6566.1) or (9194.1)	1	-1000.00	1000.00	  0.00
PYRt2r	pyruvate reversible transport via proton symport	h[e] + pyr[e]  <=> h[c] + pyr[c] 	(9123.1) or (9194.1) or (6566.1)	1	-1000.00	1000.00	  0.00
RADH	retinal dehydrogenase	h2o[c] + nad[c] + retinal[c]  <=> 2 h[c] + nadh[c] + retn[c] 		1	  0.00	1000.00	  0.00
RADH2	retinal dehydrogenase (NADPH)	h2o[c] + nadp[c] + retinal[c]  <=> 2 h[c] + nadph[c] + retn[c] 		1	  0.00	1000.00	  0.00
RAHY	retinoic acid hydroxylation (P450)	o2[c] + h[c] + nadph[c] + retn[c]  -> h2o[c] + nadp[c] + hretn[c] 		0	  0.00	1000.00	  0.00
RAI1	retinal isomerase (11-cis)	retinal[c]  <=> retinal_11_cis[c] 		1	-1000.00	1000.00	  0.00
RAI2	retinal isomerase (9-cis)	retinal[c]  <=> retinal_cis_9[c] 		1	-1000.00	1000.00	  0.00
RAI3	13-cis-retinoic acid isomerase	retn[c]  <=> 13_cis_retn[c] 	(2944.1) or (2944.2)	1	-1000.00	1000.00	  0.00
RAI4	13-cis-4-oxo-retinoic acid isomerase	oretn[c]  <=> 13_cis_oretn[c] 		1	-1000.00	1000.00	  0.00
RAtn3	13-cis-retinoic acid transport, nuclear	13_cis_retn[c]  <=> 13_cis_retn[n] 		1	-1000.00	1000.00	  0.00
RBFK	riboflavin kinase	atp[c] + ribflv[c]  -> adp[c] + h[c] + fmn[c] 	(55312.1)	0	  0.00	1000.00	  0.00
RBK	ribokinase	atp[c] + rib_D[c]  -> adp[c] + h[c] + r5p[c] 	(64080.1)	0	  0.00	1000.00	  0.00
RBTt	ribitol transport via passive diffusion	rbt[c]  -> rbt[e] 		0	  0.00	1000.00	  0.00
RDH1a	retinol dehydrogenase (all-trans,NADPH)	nadp[c] + retinol[c]  <=> h[c] + nadph[c] + retinal[c] 	(157506.1) or (112724.1) or (145226.1) or (51109.1) or (195814.1) or (57665.1) or (50700.1)	1	  0.00	1000.00	  0.00
RDH2a	retinol dehydrogenase (9-cis,NADPH)	nadp[c] + retinol_9_cis[c]  <=> h[c] + nadph[c] + retinal_cis_9[c] 	(195814.1) or (112724.1) or (145226.1) or (51109.1) or (57665.1) or (50700.1)	1	  0.00	1000.00	  0.00
RDH3a	retinol dehydrogenase (11-cis,NADPH)	nadp[c] + retinol_cis_11[c]  <=> h[c] + nadph[c] + retinal_11_cis[c] 	(112724.1) or (145226.1) or (51109.1) or (57665.1) or (195814.1)	1	  0.00	1000.00	  0.00
RETFA	retinol acyltransferase	Rtotal2coa[c] + retinol[c]  -> coa[c] + retfa[c] 		0	  0.00	1000.00	  0.00
RETFAt	fatty acid retinol efflux	retfa[c]  -> retfa[e] 		0	  0.00	1000.00	  0.00
RETFAt1	fatty acid retinol efflux (9-cis)	9_cis_retfa[c]  -> 9_cis_retfa[e] 		0	  0.00	1000.00	  0.00
RETFAt2	fatty acid retinol efflux (11-cis)	11_cis_retfa[c]  -> 11_cis_retfa[e] 		0	  0.00	1000.00	  0.00
RETH	retinyl ester hydrolase	h2o[c] + retfa[c]  -> h[c] + Rtotal2[c] + retinol[c] 	(8228.1)	0	  0.00	1000.00	  0.00
RETH1	retinyl ester hydrolase (9-cis)	h2o[c] + 9_cis_retfa[c]  -> h[c] + Rtotal2[c] + retinol_9_cis[c] 		0	  0.00	1000.00	  0.00
RETH1e	retinyl ester hydrolase (9-cis), extracellular	h2o[e] + 9_cis_retfa[e]  -> h[e] + retinol_9_cis[e] + Rtotal2[e] 		0	  0.00	1000.00	  0.00
RETH2	retinyl ester hydrolase (11-cis)	h2o[c] + 11_cis_retfa[c]  -> h[c] + Rtotal2[c] + retinol_cis_11[c] 		0	  0.00	1000.00	  0.00
RETH2e	retinyl ester hydrolase (11-cis), extracellular	h2o[e] + 11_cis_retfa[e]  -> h[e] + retinol_cis_11[e] + Rtotal2[e] 		0	  0.00	1000.00	  0.00
RETHe	retinyl ester hydrolase, extracellular	h2o[e] + retfa[e]  -> h[e] + retinol[e] + Rtotal2[e] 		0	  0.00	1000.00	  0.00
RETI1	retinol isomerase (11-cis)	retinol[c]  <=> retinol_cis_11[c] 		1	-1000.00	1000.00	  0.00
RETI2	retinol isomerase (9-cis)	retinol[c]  <=> retinol_9_cis[c] 		1	-1000.00	1000.00	  0.00
RETNt	retinoic acid transport	retn[c]  <=> retn[e] 		1	-1000.00	1000.00	  0.00
RETt	Retinol transport via faciliated diffusion	retinol[e]  -> retinol[c] 		0	  0.00	1000.00	  0.00
RIBFLVt3	riboflavin transport (ATP dependent)	h2o[c] + atp[c] + ribflv[e]  -> adp[c] + h[c] + pi[c] + ribflv[c] 		0	  0.00	1000.00	  0.00
RIBt	ribose transport via diffusion	rib_D[e]  <=> rib_D[c] 		1	-1000.00	1000.00	  0.00
RIBt2	ribose transport in via proton symporter	h[e] + rib_D[e]  -> h[c] + rib_D[c] 		0	  0.00	1000.00	  0.00
RNDR1	ribonucleoside-diphosphate reductase (ADP)	adp[c] + trdrd[c]  -> h2o[c] + dadp[c] + trdox[c] 	(6240.1 and 6241.1)	0	  0.00	1000.00	  0.00
RNDR2	ribonucleoside-diphosphate reductase (GDP)	gdp[c] + trdrd[c]  -> h2o[c] + dgdp[c] + trdox[c] 	(6240.1 and 6241.1)	0	  0.00	1000.00	  0.00
RNDR3	ribonucleoside-diphosphate reductase (CDP)	cdp[c] + trdrd[c]  -> h2o[c] + dcdp[c] + trdox[c] 	(6240.1 and 6241.1)	0	  0.00	1000.00	  0.00
RNDR4	ribonucleoside-diphosphate reductase (UDP)	udp[c] + trdrd[c]  -> h2o[c] + dudp[c] + trdox[c] 	(6240.1 and 6241.1)	0	  0.00	1000.00	  0.00
RNMK	ribosylnicotinamide kinase	atp[c] + rnam[c]  -> adp[c] + h[c] + nmn[c] 	(54981.1)	0	  0.00	1000.00	  0.00
RPI	ribose-5-phosphate isomerase	r5p[c]  <=> ru5p_D[c] 	(22934.1)	1	-1000.00	1000.00	  0.00
RTOTAL2t	RTOTAL2 transport	Rtotal2[e]  <=> Rtotal2[c] 		1	-1000.00	1000.00	  0.00
RTOTAL3t	RTOTAL3 transport	Rtotal3[e]  <=> Rtotal3[c] 		1	-1000.00	1000.00	  0.00
RTOTALt	RTOTAL transport	Rtotal[e]  <=> Rtotal[c] 		1	-1000.00	1000.00	  0.00
Rtotaltl	fatty acid intracellular transport	Rtotal[c]  <=> Rtotal[l] 		1	-1000.00	1000.00	  0.00
S2L2N2M2MASNtly	s2l2n2m2masn transport, extracellular to lysosome	s2l2n2m2masn[e]  -> s2l2n2m2masn[l] 		0	  0.00	1000.00	  0.00
S2TASE1ly	iduronate-2-sulfatase, lysosomal	h2o[l] + hs_deg15[l]  -> h[l] + so4[l] + hs_deg16[l] 	(3423.1) or (3423.2)	0	  0.00	1000.00	  0.00
S2TASE2ly	iduronate-2-sulfatase, lysosomal	h2o[l] + hs_deg21[l]  -> h[l] + so4[l] + hs_deg22[l] 	(3423.1) or (3423.2)	0	  0.00	1000.00	  0.00
S2TASE3ly	iduronate-2-sulfatase, lysosomal	h2o[l] + cs_b_deg2[l]  -> h[l] + so4[l] + cs_b_deg3[l] 	(3423.2) or (3423.1)	0	  0.00	1000.00	  0.00
S2TASE4ly	glucuronate-2-sulfatase, lysosomal	h2o[l] + cs_d_deg2[l]  -> h[l] + so4[l] + cs_d_deg3[l] 		0	  0.00	1000.00	  0.00
S2TASE5ly	glucuronate-2-sulfatase, lysosomal	h2o[l] + cs_d_deg6[l]  -> h[l] + so4[l] + cs_c_deg5[l] 		0	  0.00	1000.00	  0.00
S3TASE1ly	N-acetylglucosamine-3-sulfatase, lysosomal	h2o[l] + hs_deg10[l]  <=> h[l] + so4[l] + hs_deg11[l] 		1	-1000.00	1000.00	  0.00
S3TASE2ly	N-acetylglucosamine-3-sulfatase, lysosomal	h2o[l] + hs_deg17[l]  <=> h[l] + so4[l] + hs_deg18[l] 		1	-1000.00	1000.00	  0.00
S3TASE3ly	N-acetylglucosamine-3-sulfatase, lysosomal	h2o[l] + hs_deg23[l]  <=> h[l] + so4[l] + hs_deg24[l] 		1	-1000.00	1000.00	  0.00
S4TASE1ly	N-acetylgalactosamine-4-sulfatase, lysosomal	h2o[l] + cs_a[l]  <=> h[l] + so4[l] + cs_a_deg1[l] 	(411.2) or (411.1)	1	-1000.00	1000.00	  0.00
S4TASE2ly	N-acetylgalactosamine-4-sulfatase, lysosomal	h2o[l] + cs_a_deg3[l]  <=> h[l] + so4[l] + cs_a_deg4[l] 	(411.2) or (411.1)	1	-1000.00	1000.00	  0.00
S4TASE3ly	N-acetylgalactosamine-4-sulfatase, lysosomal	h2o[l] + cs_b[l]  <=> h[l] + so4[l] + cs_b_deg1[l] 	(411.1) or (411.2)	1	-1000.00	1000.00	  0.00
S4TASE4ly	N-acetylgalactosamine-4-sulfatase, lysosomal	h2o[l] + cs_e[l]  <=> h[l] + so4[l] + cs_e_deg1[l] 	(411.1) or (411.2)	1	-1000.00	1000.00	  0.00
S4TASE5ly	N-acetylgalactosamine-4-sulfatase, lysosomal	h2o[l] + cs_e_deg4[l]  <=> h[l] + so4[l] + cs_e_deg5[l] 	(411.1) or (411.2)	1	-1000.00	1000.00	  0.00
S6TASE1ly	N-acetylglucosamine-6-sulfatase, lysosomal	h2o[l] + hs[l]  <=> h[l] + so4[l] + hs_deg1[l] 	(2799.1)	1	-1000.00	1000.00	  0.00
S6TASE22ly	galactose-6-sulfate sulfatase, lysosomal	h2o[l] + ksii_core2_deg1[l]  <=> h[l] + so4[l] + ksii_core2_deg2[l] 	(5476.1) and (2720.1) and (2588.1) and (4758.1)	1	-1000.00	1000.00	  0.00
S6TASE23ly	N-acetylglucosamine-6-sulfatase, lysosomal	h2o[l] + ksii_core2_deg3[l]  <=> h[l] + so4[l] + ksii_core2_deg4[l] 	(2799.1)	1	-1000.00	1000.00	  0.00
S6TASE24ly	N-acetylglucosamine-6-sulfatase, lysosomal	h2o[l] + ksii_core2_deg6[l]  <=> h[l] + so4[l] + ksii_core2_deg7[l] 	(2799.1)	1	-1000.00	1000.00	  0.00
S6TASE25ly	galactose-6-sulfate sulfatase, lysosomal	h2o[l] + ksii_core4_deg1[l]  <=> h[l] + so4[l] + ksii_core4_deg2[l] 	(5476.1) and (2720.1) and (2588.1) and (4758.1)	1	-1000.00	1000.00	  0.00
S6TASE26ly	N-acetylglucosamine-6-sulfatase, lysosomal	h2o[l] + ksii_core4_deg3[l]  <=> h[l] + so4[l] + ksii_core4_deg4[l] 	(2799.1)	1	-1000.00	1000.00	  0.00
S6TASE2ly	N-acetylglucosamine-6-sulfatase, lysosomal	h2o[l] + hs_deg5[l]  <=> h[l] + so4[l] + hs_deg6[l] 	(2799.1)	1	-1000.00	1000.00	  0.00
S6TASE3ly	N-acetylglucosamine-6-sulfatase, lysosomal	h2o[l] + hs_deg11[l]  <=> h[l] + so4[l] + hs_deg12[l] 	(2799.1)	1	-1000.00	1000.00	  0.00
S6TASE4ly	N-acetylgalactosamine-6-sulfatase, lysosomal	h2o[l] + cs_c[l]  <=> h[l] + so4[l] + cs_c_deg1[l] 	(5476.1) and (2720.1) and (2588.1) and (4758.1)	1	-1000.00	1000.00	  0.00
S6TASE5ly	N-acetylgalactosamine-6-sulfatase, lysosomal	h2o[l] + cs_c_deg3[l]  <=> h[l] + so4[l] + cs_c_deg4[l] 	(5476.1) and (2720.1) and (2588.1) and (4758.1)	1	-1000.00	1000.00	  0.00
S6TASE6ly	N-acetylgalactosamine-6-sulfatase, lysosomal	h2o[l] + cs_d[l]  <=> h[l] + so4[l] + cs_d_deg1[l] 	(5476.1) and (2720.1) and (2588.1) and (4758.1)	1	-1000.00	1000.00	  0.00
S6TASE7ly	N-acetylgalactosamine-6-sulfatase, lysosomal	h2o[l] + cs_d_deg4[l]  <=> h[l] + so4[l] + cs_d_deg5[l] 	(5476.1) and (2720.1) and (2588.1) and (4758.1)	1	-1000.00	1000.00	  0.00
S6TASE8ly	N-acetylgalactosamine-6-sulfatase, lysosomal	h2o[l] + cs_e_deg1[l]  <=> h[l] + so4[l] + cs_e_deg2[l] 	(5476.1) and (2720.1) and (2588.1) and (4758.1)	1	-1000.00	1000.00	  0.00
S6TASE9ly	N-acetylgalactosamine-6-sulfatase, lysosomal	h2o[l] + cs_e_deg5[l]  <=> h[l] + so4[l] + cs_e_deg6[l] 	(5476.1) and (2720.1) and (2588.1) and (4758.1)	1	-1000.00	1000.00	  0.00
SACCD3m	saccharopine dehydrogenase (NADP, L-lysine forming), mitochondrial	h[m] + nadph[m] + akg[m] + lys_L[m]  -> h2o[m] + nadp[m] + saccrp_L[m] 	(10157.1)	0	  0.00	1000.00	  0.00
SACCD4m	saccharopine dehydrogenase (NAD, L-glutamate forming), mitochondrial	h2o[m] + nadp[m] + saccrp_L[m]  -> h[m] + nadph[m] + glu_L[m] + L2aadp6sa[m] 	(10157.1)	0	  0.00	1000.00	  0.00
SADT	sulfate adenylyltransferase	atp[c] + h[c] + so4[c]  -> ppi[c] + aps[c] 	(9060.1) or (9061.1)	0	  0.00	1000.00	  0.00
SBPP1er	sphingoid base-phosphate phosphatase (sphinganine 1-phosphatase), endoplasmic reticulum	h2o[r] + sph1p[r]  -> pi[r] + sphgn[r] 	(81537.1)	0	  0.00	1000.00	  0.00
SBPP3er	sphingoid base-phosphate phosphatase (sphinganine 1-phosphatase), endoplasmic reticulum	h2o[r] + sphs1p[r]  -> pi[r] + sphings[r] 	(81537.1)	0	  0.00	1000.00	  0.00
SBTD_D2	D-sorbitol dehydrogenase (D-fructose producing)	nad[c] + sbt_D[c]  -> h[c] + nadh[c] + fru[c] 	(6652.1)	0	  0.00	1000.00	  0.00
SBTR	D-sorbitol reductase	h[c] + nadph[c] + glc_D[c]  -> nadp[c] + sbt_D[c] 	(8574.1) or (10327.1) or (231.1) or (10327.2)	0	  0.00	1000.00	  0.00
SCP21x	Sterol carrier protein 2	phytcoa[c]  <=> phytcoa[x] 	(6342.1)	1	-1000.00	1000.00	  0.00
SCP22x	Sterol carrier protein 2	dmnoncoa[c]  <=> dmnoncoa[x] 	(6342.1)	1	-1000.00	1000.00	  0.00
Ser_Thrtg	Ser/Thr transport (from golgi to lysosome)	Ser_Thr[g]  <=> Ser_Thr[l] 		1	-1000.00	1000.00	  0.00
SERALANaEx	L-alanine/L-serine Na-dependent exchange (Ser-L in)	na1[e] + ala_L[c] + ser_L[e]  -> na1[c] + ala_L[e] + ser_L[c] 	(6509.1) or (6510.1)	0	  0.00	1000.00	  0.00
SERCYSNaEx	L-serine/L-cysteine Na-dependent exchange (Ser-L in)	na1[e] + cys_L[c] + ser_L[e]  -> na1[c] + cys_L[e] + ser_L[c] 	(6509.1) or (6510.1)	0	  0.00	1000.00	  0.00
SERPT	serine C-palmitoyltransferase	h[c] + ser_L[c] + pmtcoa[c]  -> co2[c] + 3dsphgn[c] + coa[c] 	(10558.1 and 9517.1)	0	  0.00	1000.00	  0.00
SERt4	L-serine via sodium symport	na1[e] + ser_L[e]  -> na1[c] + ser_L[c] 	(81539.1) or (11254.1) or (54407.1) or (55089.1)	0	  0.00	1000.00	  0.00
SERTHRNaEx	L-serine/L-threonine Na-dependent exchange (Ser-L in)	na1[e] + ser_L[e] + thr_L[c]  -> na1[c] + ser_L[c] + thr_L[e] 	(6509.1) or (6510.1)	0	  0.00	1000.00	  0.00
SERtN1	Serine transport (Na, H coupled)	h[c] + 2 na1[e] + ser_L[e]  <=> h[e] + 2 na1[c] + ser_L[c] 	(92745.1)	1	-1000.00	1000.00	  0.00
SFGTH	S-Formylglutathione hydralase	h2o[c] + Sfglutth[c]  <=> h[c] + for[c] + gthrd[c] 	(2098.1)	1	  0.00	1000.00	  0.00
SGPL12r	Sphingosine-1-phosphate lyase	h2o[r] + sphs1p[r]  -> h[r] + ethamp[r] + hdca[r] 	(8879.1)	0	  0.00	1000.00	  0.00
SIAASE3ly	sialidase, lysosomal	h2o[l] + ksii_core2[l]  -> acnam[l] + ksii_core2_deg1[l] 	(5476.1) and (2720.1) and (2588.1) and (4758.1)	0	  0.00	1000.00	  0.00
SIAASE4ly	sialidase, lysosomal	h2o[l] + ksii_core4[l]  -> acnam[l] + ksii_core4_deg1[l] 	(5476.1) and (2720.1) and (2588.1) and (4758.1)	0	  0.00	1000.00	  0.00
SIAASEly	sialidase, lysosomal	2 h2o[l] + s2l2n2m2mn[l]  -> 2 acnam[l] + l2n2m2mn[l] 	(5476.1) and (2720.1) and (2588.1) and (4758.1)	0	  0.00	1000.00	  0.00
sink_citr(c)	citrulline sink	citr_L[c]  <=> 		1	  0.00	1000.00	  0.00
sink_pre_prot(r)	glycophosphatidylinositol (GPI)-anchored protein precursor sink	pre_prot[r]  <=> 		1	 -1.00	1000.00	  0.00
SLCBK1	sphingolipid long chain base kinase (sphinganine)	atp[c] + sphgn[c]  -> adp[c] + h[c] + sph1p[c] 	(56848.1)	0	  0.00	1000.00	  0.00
SLDt	L-sulfolactate transport (cytosol to extracellular)	sl_L[c]  -> sl_L[e] 		0	  0.00	1000.00	  0.00
SLDx	L-sulfolactate dehydrogenase (NAD+)	nad[c] + sl_L[c]  <=> h[c] + nadh[c] + 3spyr[c] 	(4190.1) or (130752.1)	1	-1000.00	1000.00	  0.00
SMPD4	sphingomyelinase	h2o[c] + spc_hs[c]  -> h[c] + cholp[c] + sphings[c] 		0	  0.00	1000.00	  0.00
SMS	Sphingomyelin synthase (homo sapiens)	pchol_hs[c] + crm_hs[c]  -> dag_hs[c] + sphmyln_hs[c] 	(259230.1)	0	  0.00	1000.00	  0.00
SO4HCOtex	sulfate transport via bicarbonate countertransport	2 hco3[c] + so4[e]  -> 2 hco3[e] + so4[c] 	(115111.1) or (115019.2) or (1836.1) or (115111.2) or (116369.2) or (284129.1) or (10861.2) or (116369.1) or (10861.1) or (10861.3) or (115019.1) or (1811.1)	0	  0.00	1000.00	  0.00
SO4tl	Sulfate transport (lysosome)	so4[l]  <=> so4[c] 		1	-1000.00	1000.00	  0.00
SPC_HSt	sphingosylphosphorylcholine transport (diffusion)	spc_hs[c]  <=> spc_hs[e] 		1	-1000.00	1000.00	  0.00
SPH1Pte	sph1p transport	sph1p[c]  <=> sph1p[e] 		1	-1000.00	1000.00	  0.00
SPH1Ptr	sph1p intracellular transport	sph1p[c]  <=> sph1p[r] 		1	-1000.00	1000.00	  0.00
SPHGNtr	sphinganine intracellular transport	sphgn[r]  <=> sphgn[c] 		1	-1000.00	1000.00	  0.00
SPHINGStl	sphingosine intracellular transport	sphings[c]  <=> sphings[l] 		1	-1000.00	1000.00	  0.00
SPHINGStr	sphingosine intracellular transport	sphings[c]  <=> sphings[r] 		1	-1000.00	1000.00	  0.00
SPHK21c	sphingosine kinase 2	atp[c] + sphings[c]  -> adp[c] + h[c] + sphs1p[c] 	(56848.1)	0	  0.00	1000.00	  0.00
SPHMDAc	sphingomyelin deacylase	h2o[c] + sphmyln_hs[c]  -> Rtotal[c] + spc_hs[c] 		0	  0.00	1000.00	  0.00
SPHS1Pte	sphingosine-1-phosphate transport	sphs1p[c]  <=> sphs1p[e] 		1	-1000.00	1000.00	  0.00
SPHS1Ptr	sphingosine-1-phosphate transport	sphs1p[c]  <=> sphs1p[r] 		1	-1000.00	1000.00	  0.00
SPMDOX	Spermidine:(acceptor) oxidoreductase	h2o[c] + o2[c] + spmd[c]  -> 13dampp[c] + h2o2[c] + 4abutn[c] 		0	  0.00	1000.00	  0.00
SPMS	spermidine synthase	ametam[c] + ptrc[c]  -> h[c] + 5mta[c] + spmd[c] 	(6723.1)	0	  0.00	1000.00	  0.00
SPODM	superoxide dismutase	2 h[c] + 2 o2s[c]  -> o2[c] + h2o2[c] 	(6647.1)	0	  0.00	1000.00	  0.00
SPODMe	superoxide dismutase, extracellular	2 h[e] + 2 o2s[e]  -> h2o2[e] + o2[e] 	(6649.1)	0	  0.00	1000.00	  0.00
SPODMm	superoxide dismutase	2 h[m] + 2 o2s[m]  -> o2[m] + h2o2[m] 	(6648.1)	0	  0.00	1000.00	  0.00
SPODMn	superoxide dismutase, nuclear	2 h[n] + 2 o2s[n]  -> h2o2[n] + o2[n] 	(6647.1)	0	  0.00	1000.00	  0.00
SPODMx	superoxide dismutase, peroxisome	2 h[x] + 2 o2s[x]  -> o2[x] + h2o2[x] 	(6647.1)	0	  0.00	1000.00	  0.00
SPRMS	spermine synthase	ametam[c] + spmd[c]  -> h[c] + sprm[c] + 5mta[c] 	(6611.1)	0	  0.00	1000.00	  0.00
SQLSr	Squalene synthase	h[r] + nadph[r] + 2 frdp[r]  -> nadp[r] + 2 ppi[r] + sql[r] 	(2222.1)	0	  0.00	1000.00	  0.00
SR5ARr	3-oxo-5-alpha-steroid 4-dehydrogenase	h[r] + nadph[r] + tststerone[r]  -> 5adtststerone[r] + nadp[r] 	(6716.1) or (6715.1)	0	  0.00	1000.00	  0.00
STCOAtx	fatty acid intracellular transport	stcoa[c]  <=> stcoa[x] 		1	-1000.00	1000.00	  0.00
STRDNCCPT1	carnitine O-palmitoyltransferase	crn[c] + strdnccoa[c]  -> coa[c] + strdnccrn[c] 	(1375.1) or (1375.3) or (1375.4) or (126129.1) or (1374.1) or (1375.2)	0	  0.00	1000.00	  0.00
STRDNCCPT2	carnitine transferase	coa[m] + strdnccrn[m]  -> crn[m] + strdnccoa[m] 	(1376.1)	0	  0.00	1000.00	  0.00
